Date,AGG,EXI,IAGG,IFGL,IXC,IXG,IXJ,IXN,IXP,IYR,JXI,KXI,MXI,RXI
2017-12-05,109.26000213623048,90.86000061035156,52.400001525878906,29.8799991607666,34.689998626708984,69.2300033569336,55.77000045776367,150.5,60.93999862670898,81.01000213623047,52.13999938964844,52.84999847412109,67.33999633789062,107.81999969482422
2017-12-06,109.37000274658205,90.69000244140624,52.42499923706055,29.8700008392334,34.31999969482422,68.80999755859375,55.685001373291016,151.0399932861328,60.7400016784668,80.9800033569336,52.25,53.209999084472656,66.9800033569336,107.22000122070312
2017-12-07,109.2300033569336,91.36000061035156,52.34999847412109,29.8799991607666,34.380001068115234,69.04000091552734,55.71500015258789,152.25999450683594,60.869998931884766,81.30999755859375,52.20000076293945,52.89500045776367,67.08000183105469,107.63999938964844
2017-12-08,109.19000244140624,91.52999877929688,53.61000061035156,30.020000457763672,34.56999969482422,69.61000061035156,56.21500015258789,153.2100067138672,61.220001220703125,81.58000183105469,52.34000015258789,52.89500045776367,67.38999938964844,108.19000244140624
2017-12-11,109.1500015258789,91.37999725341795,52.47999954223633,30.0,34.790000915527344,69.66000366210938,56.48500061035156,154.4199981689453,61.41999816894531,81.66999816894531,52.43000030517578,52.93000030517578,67.58999633789062,108.08999633789062
2017-12-12,109.0999984741211,91.52999877929688,52.45000076293945,30.07999992370605,34.849998474121094,69.94000244140625,56.720001220703125,153.8300018310547,62.0,82.0,51.959999084472656,52.93000030517578,67.66000366210938,108.30999755859376
2017-12-13,109.41000366210938,91.75,52.47999954223633,30.31999969482422,34.79999923706055,69.87999725341797,56.8650016784668,154.11000061035156,62.04999923706055,82.16999816894531,51.790000915527344,53.185001373291016,68.0999984741211,108.61000061035156
2017-12-14,109.44000244140624,91.33999633789062,52.4900016784668,30.290000915527344,34.70000076293945,69.3499984741211,56.45000076293945,153.9199981689453,61.54999923706055,82.12000274658203,51.5099983215332,52.95000076293945,67.76000213623047,108.54000091552734
2017-12-15,109.47000122070312,91.81999969482422,52.5,30.26000022888184,34.540000915527344,69.5,56.92499923706055,155.1300048828125,61.22999954223633,82.45999908447266,51.619998931884766,53.150001525878906,68.16000366210938,108.8000030517578
2017-12-18,109.33000183105467,92.66999816894533,52.4900016784668,30.559999465942383,34.86000061035156,70.33000183105469,57.119998931884766,156.50999450683594,61.7400016784668,82.91999816894531,51.5099983215332,53.32500076293945,69.08000183105469,109.94000244140624
2017-12-19,109.01000213623048,92.6999969482422,52.369998931884766,30.459999084472656,34.84000015258789,70.20999908447266,57.04499816894531,155.6699981689453,61.2599983215332,80.47000122070312,50.97999954223633,53.42499923706055,69.01000213623047,109.97000122070312
2017-12-20,108.76000213623048,92.68000030517578,52.209999084472656,30.3799991607666,35.150001525878906,70.0,56.720001220703125,155.77000427246094,61.31999969482422,79.62999725341797,50.630001068115234,53.084999084472656,69.16999816894531,109.76000213623048
2017-12-21,108.81999969482422,92.27999877929688,52.22999954223633,29.56999969482422,35.13999938964844,69.81999969482422,56.4900016784668,154.6300048828125,60.56999969482422,79.33999633789062,49.2599983215332,52.55500030517578,69.12000274658203,109.87999725341795
2017-12-22,108.87000274658205,92.61000061035156,52.20000076293945,29.559999465942383,35.20000076293945,69.80000305175781,56.290000915527344,154.7100067138672,60.5,79.83999633789062,49.380001068115234,52.630001068115234,69.22000122070312,109.63999938964844
2017-12-26,108.95999908447266,92.54000091552734,52.150001525878906,29.61000061035156,35.47999954223633,69.61000061035156,56.36000061035156,153.5399932861328,60.61000061035156,80.2300033569336,49.2400016784668,52.834999084472656,69.2699966430664,109.7300033569336
2017-12-27,109.3000030517578,92.61000061035156,52.27000045776367,29.790000915527344,35.470001220703125,69.79000091552734,56.44499969482422,153.82000732421875,60.59000015258789,80.5199966430664,49.369998931884766,52.8650016784668,69.72000122070312,109.63999938964844
2017-12-28,109.22000122070312,92.7300033569336,52.09999847412109,29.940000534057617,35.54999923706055,70.01000213623047,56.51499938964844,154.22000122070312,60.72999954223633,80.98999786376953,49.5099983215332,52.834999084472656,70.0,109.6999969482422
2017-12-29,109.33000183105467,92.87000274658205,52.04999923706055,30.0,35.54999923706055,69.93000030517578,56.2599983215332,153.66000366210938,60.52999877929688,81.01000213623047,49.52999877929688,52.970001220703125,70.08000183105469,109.38999938964844
2018-01-02,109.16999816894533,93.4000015258789,52.119998931884766,30.15999984741211,36.119998931884766,70.16999816894531,56.8650016784668,155.80999755859375,60.95000076293945,80.5999984741211,49.34999847412109,52.75,71.1500015258789,110.58999633789062
2018-01-03,109.18000030517578,93.94000244140624,52.06499862670898,30.32999992370605,36.56999969482422,70.5199966430664,57.3650016784668,157.47000122070312,60.380001068115234,80.47000122070312,49.06999969482422,52.755001068115234,71.62999725341797,111.25
2018-01-04,109.11000061035156,95.0,52.15999984741211,30.38999938964844,36.869998931884766,71.29000091552734,57.43999862670898,158.5,60.7400016784668,79.20999908447266,49.060001373291016,52.869998931884766,72.33999633789062,111.9000015258789
2018-01-05,109.04000091552734,95.75,52.22999954223633,30.59000015258789,36.88999938964844,71.27999877929688,58.03499984741211,160.1999969482422,60.959999084472656,79.29000091552734,49.29999923706055,53.209999084472656,72.77999877929688,112.7300033569336
2018-01-08,109.01000213623048,95.77999877929688,52.209999084472656,30.65999984741211,36.97999954223633,71.4000015258789,57.79999923706055,160.61000061035156,61.08000183105469,79.73999786376953,49.45000076293945,53.18999862670898,72.9800033569336,112.75
