Date,IXC,IXG,IXJ,IXN,IXP,IYR
2001-12-26,15.859999656677246,51.43999862670898,24.815000534057617,55.380001068115234,50.84999847412109,39.79999923706055
2001-12-27,16.40999984741211,51.77999877929688,24.774999618530277,55.22999954223633,51.47999954223633,39.900001525878906
2001-12-28,16.5,52.29999923706055,24.934999465942383,56.34000015258789,51.7400016784668,40.125
2001-12-31,16.489999771118164,52.29999923706055,24.75,55.77999877929688,51.65999984741211,39.900001525878906
2002-01-02,16.246665954589844,52.22999954223633,24.475000381469727,55.77999877929688,51.72999954223633,40.125
2002-01-03,16.316667556762695,52.22999954223633,24.475000381469727,58.59999847412109,52.560001373291016,40.25
2002-01-04,16.376667022705078,52.9900016784668,24.25,59.4900016784668,53.380001068115234,40.244998931884766
2002-01-07,16.28333282470703,52.88999938964844,24.2450008392334,59.84000015258789,52.880001068115234,40.13999938964844
2002-01-08,16.15999984741211,52.09000015258789,24.065000534057617,58.83000183105469,52.0,40.07500076293945
2002-01-09,16.100000381469727,52.43000030517578,24.25,59.900001525878906,50.77999877929688,40.04499816894531
2002-01-10,16.013334274291992,52.43000030517578,24.3700008392334,58.29999923706055,50.77999877929688,39.94499969482422
2002-01-11,15.976666450500488,52.18999862670898,24.489999771118164,57.70000076293945,50.33000183105469,39.94499969482422
2002-01-14,15.743332862854004,51.33000183105469,24.549999237060547,57.70000076293945,49.47999954223633,40.08000183105469
2002-01-15,15.743332862854004,51.61000061035156,24.375,57.70000076293945,49.47999954223633,40.07500076293945
2002-01-16,15.733333587646484,51.61000061035156,24.34000015258789,57.70000076293945,49.47999954223633,40.0
2002-01-17,15.776666641235352,51.7400016784668,24.225000381469727,57.70000076293945,48.88999938964844,40.09999847412109
2002-01-18,15.649999618530272,51.7400016784668,24.290000915527344,55.16999816894531,48.88999938964844,39.95000076293945
2002-01-22,15.649999618530272,51.7400016784668,24.32999992370605,55.02999877929688,48.88999938964844,40.02000045776367
2002-01-23,15.733333587646484,51.5099983215332,24.51499938964844,53.59999847412109,47.77999877929688,39.95000076293945
2002-01-24,16.010000228881836,51.97999954223633,24.415000915527344,54.88999938964844,48.16999816894531,39.775001525878906
2002-01-25,16.040000915527344,51.97999954223633,24.125,54.88999938964844,48.16999816894531,39.834999084472656
2002-01-28,16.27666664123535,51.400001525878906,24.01000022888184,55.52999877929688,48.16999816894531,39.84999847412109
2002-01-29,15.84666633605957,50.20000076293945,23.864999771118164,55.52999877929688,48.16999816894531,39.58000183105469
2002-01-30,15.800000190734863,49.810001373291016,23.864999771118164,53.790000915527344,45.79999923706055,39.970001220703125
2002-01-31,15.800000190734863,49.810001373291016,23.850000381469727,54.34000015258789,46.16999816894531,39.94499969482422
2002-02-01,15.800000190734863,49.810001373291016,24.155000686645508,54.93000030517578,46.470001220703125,40.09999847412109
2002-02-04,16.3266658782959,49.31999969482422,23.850000381469727,52.90999984741211,45.08000183105469,40.095001220703125
2002-02-05,16.02666664123535,49.31999969482422,23.924999237060547,52.040000915527344,43.68000030517578,40.0
2002-02-06,16.02666664123535,49.31999969482422,23.8700008392334,52.040000915527344,43.68000030517578,39.75
2002-02-07,16.02666664123535,49.31999969482422,23.709999084472656,51.11000061035156,43.29999923706055,39.775001525878906
2002-02-08,16.02666664123535,49.31999969482422,23.65999984741211,50.7599983215332,43.9900016784668,39.75
2002-02-11,16.02666664123535,49.93999862670898,24.155000686645508,52.38999938964844,44.20000076293945,40.125
2002-02-12,16.18000030517578,49.93999862670898,24.155000686645508,51.709999084472656,44.20000076293945,40.0
2002-02-13,16.1733341217041,49.93999862670898,24.4950008392334,51.709999084472656,44.20000076293945,40.119998931884766
2002-02-14,16.1733341217041,50.560001373291016,24.5,53.63999938964844,43.77999877929688,40.29999923706055
2002-02-15,16.516666412353516,49.97999954223633,24.51499938964844,51.33000183105469,43.119998931884766,40.525001525878906
2002-02-19,16.343334197998047,49.97999954223633,24.280000686645508,49.77999877929688,42.52999877929688,40.3650016784668
2002-02-20,16.343334197998047,49.97999954223633,24.440000534057617,49.77999877929688,41.900001525878906,40.525001525878906
2002-02-21,16.41666603088379,49.97999954223633,24.424999237060547,49.09999847412109,42.77999877929688,40.25
2002-02-22,16.43000030517578,47.90999984741211,24.375,49.09999847412109,42.77999877929688,40.72499847412109
2002-02-25,16.860000610351562,47.90999984741211,24.40999984741211,49.09999847412109,42.9900016784668,40.79499816894531
2002-02-26,16.91666603088379,49.290000915527344,24.424999237060547,49.09999847412109,42.9900016784668,40.834999084472656
2002-02-27,17.046667098999023,49.290000915527344,24.424999237060547,49.33000183105469,44.34000015258789,40.75
2002-02-28,17.113332748413086,49.290000915527344,24.63500022888184,48.68999862670898,44.34000015258789,40.73500061035156
2002-03-01,17.229999542236328,49.290000915527344,24.73500061035156,50.7400016784668,44.75,41.150001525878906
2002-03-04,17.459999084472656,52.290000915527344,24.78499984741211,50.7400016784668,45.59999847412109,41.595001220703125
2002-03-05,17.446666717529297,52.59999847412109,24.520000457763672,53.59000015258789,45.59999847412109,42.1349983215332
2002-03-06,17.6200008392334,52.9900016784668,24.76499938964844,53.2599983215332,46.59000015258789,42.43000030517578
2002-03-07,17.816667556762695,52.9900016784668,24.739999771118164,54.27999877929688,46.97999954223633,42.45000076293945
2002-03-08,17.713333129882812,53.060001373291016,24.61000061035156,55.68999862670898,46.709999084472656,41.875
2002-03-11,17.920000076293945,53.369998931884766,24.61000061035156,55.40999984741211,46.790000915527344,41.54499816894531
2002-03-12,18.030000686645508,53.369998931884766,24.70499992370605,55.40999984741211,46.790000915527344,41.38999938964844
2002-03-13,18.013334274291992,53.369998931884766,24.934999465942383,53.040000915527344,46.790000915527344,41.59000015258789
2002-03-14,17.85333251953125,53.0,24.924999237060547,52.540000915527344,46.790000915527344,41.82500076293945
2002-03-15,18.11666679382324,53.20000076293945,25.209999084472656,52.59999847412109,46.2400016784668,42.04999923706055
2002-03-18,18.07999992370605,54.13999938964844,25.040000915527344,52.54999923706055,46.13999938964844,42.025001525878906
2002-03-19,18.229999542236328,54.20000076293945,25.11000061035156,52.54999923706055,45.84000015258789,42.22499847412109
2002-03-20,18.18000030517578,53.63999938964844,24.649999618530277,52.0,45.84000015258789,42.150001525878906
2002-03-21,18.14666748046875,53.18999862670898,24.71500015258789,52.0,45.7400016784668,42.29999923706055
2002-03-22,17.983333587646484,53.18999862670898,24.649999618530277,52.38999938964844,45.63999938964844,42.494998931884766
2002-03-25,17.770000457763672,53.04999923706055,24.46500015258789,51.7400016784668,45.63999938964844,42.04999923706055
2002-03-26,17.89666748046875,52.97999954223633,24.46999931335449,51.400001525878906,45.63999938964844,42.40499877929688
2002-03-27,18.11333274841309,53.09999847412109,24.43000030517578,51.400001525878906,44.61000061035156,42.720001220703125
2002-03-28,18.21333312988281,53.09999847412109,24.604999542236328,51.86000061035156,44.84999847412109,42.59999847412109
2002-04-01,18.34666633605957,53.09999847412109,24.604999542236328,51.86000061035156,44.59999847412109,42.650001525878906
2002-04-02,18.496665954589844,53.09999847412109,24.56999969482422,51.400001525878906,44.5,42.72499847412109
2002-04-03,18.293333053588867,53.09999847412109,24.40999984741211,51.400001525878906,44.7400016784668,42.709999084472656
2002-04-04,17.836666107177734,52.95000076293945,23.98500061035156,51.400001525878906,44.65999984741211,42.79999923706055
2002-04-05,17.770000457763672,53.43999862670898,23.88500022888184,49.709999084472656,44.45000076293945,43.19499969482422
2002-04-08,17.866666793823242,52.9900016784668,23.770000457763672,48.810001373291016,43.59000015258789,43.584999084472656
2002-04-09,17.670000076293945,52.9900016784668,23.8799991607666,48.810001373291016,42.650001525878906,43.92499923706055
2002-04-10,17.770000457763672,52.9900016784668,24.13500022888184,47.84999847412109,42.290000915527344,44.42499923706055
2002-04-11,17.65333366394043,52.9900016784668,24.13500022888184,47.09000015258789,40.68999862670898,44.220001220703125
2002-04-12,17.246665954589844,52.9900016784668,23.915000915527344,47.13999938964844,40.790000915527344,44.69499969482422
2002-04-15,17.546667098999023,53.5099983215332,23.799999237060547,47.54999923706055,40.84999847412109,44.470001220703125
2002-04-16,17.746665954589844,53.7599983215332,24.209999084472656,49.59000015258789,43.18000030517578,43.75
2002-04-17,17.746665954589844,53.7599983215332,23.95499992370605,49.540000915527344,43.59000015258789,43.185001373291016
2002-04-18,17.933332443237305,54.290000915527344,24.239999771118164,49.150001525878906,42.75,43.375
2002-04-19,17.876667022705078,54.560001373291016,24.274999618530277,49.150001525878906,42.20000076293945,43.14500045776367
2002-04-22,17.89666748046875,54.27999877929688,24.024999618530277,48.0,40.7400016784668,42.63999938964844
2002-04-23,17.780000686645508,54.27999877929688,23.95499992370605,48.0,40.40999984741211,42.0
2002-04-24,17.56999969482422,53.9900016784668,23.899999618530277,48.0,40.790000915527344,42.27000045776367
2002-04-25,17.566667556762695,53.7400016784668,23.979999542236328,48.0,40.83000183105469,42.46500015258789
2002-04-26,17.5,53.4900016784668,23.780000686645508,48.0,40.83000183105469,42.31999969482422
2002-04-29,17.5,53.18999862670898,23.459999084472656,45.11000061035156,39.54999923706055,42.07500076293945
2002-04-30,17.636667251586914,53.18999862670898,23.6200008392334,45.11000061035156,39.88999938964844,42.72499847412109
2002-05-01,17.729999542236328,53.400001525878906,23.75,45.11000061035156,39.93999862670898,43.084999084472656
2002-05-02,17.729999542236328,53.400001525878906,23.75,44.4900016784668,40.11000061035156,43.619998931884766
2002-05-03,18.030000686645508,53.400001525878906,23.674999237060547,43.18999862670898,38.7400016784668,43.619998931884766
2002-05-06,17.616666793823242,53.400001525878906,23.424999237060547,42.7599983215332,38.70000076293945,43.2599983215332
2002-05-07,17.549999237060547,53.79999923706055,23.280000686645508,42.09999847412109,38.0,43.025001525878906
2002-05-08,17.75,53.79999923706055,23.38999938964844,46.09000015258789,39.2599983215332,42.875
2002-05-09,17.66666603088379,53.810001373291016,23.420000076293945,44.84999847412109,39.54999923706055,42.375
2002-05-10,17.66666603088379,53.4900016784668,23.174999237060547,43.7599983215332,38.29999923706055,42.0
2002-05-13,17.899999618530273,53.29999923706055,23.174999237060547,44.79999923706055,38.45000076293945,42.2599983215332
2002-05-14,18.020000457763672,54.20000076293945,23.174999237060547,46.93999862670898,39.5,42.47499847412109
2002-05-15,17.850000381469727,54.20000076293945,23.280000686645508,47.04999923706055,39.959999084472656,42.720001220703125
2002-05-16,17.850000381469727,54.20000076293945,23.170000076293945,47.2400016784668,40.88999938964844,42.540000915527344
2002-05-17,17.913333892822266,54.20000076293945,23.420000076293945,47.75,40.650001525878906,42.7599983215332
2002-05-20,17.89666748046875,54.4900016784668,23.520000457763672,46.79999923706055,40.5099983215332,42.45000076293945
2002-05-21,17.946666717529297,54.4900016784668,23.51499938964844,46.5,41.06999969482422,42.29999923706055
2002-05-22,17.920000076293945,53.9900016784668,23.405000686645508,45.88999938964844,41.06999969482422,42.09999847412109
2002-05-23,18.01666641235352,54.09999847412109,23.405000686645508,45.5,41.18999862670898,43.04499816894531
2002-05-24,18.013334274291992,54.290000915527344,23.405000686645508,45.150001525878906,41.34000015258789,43.07500076293945
2002-05-28,17.83333396911621,53.84000015258789,23.21500015258789,45.150001525878906,40.63999938964844,43.25
2002-05-29,17.81333351135254,53.84000015258789,23.21500015258789,45.150001525878906,40.45000076293945,43.625
2002-05-30,17.58333396911621,53.88999938964844,23.104999542236328,44.290000915527344,40.25,43.400001525878906
2002-05-31,17.84000015258789,53.88999938964844,22.84000015258789,43.79999923706055,40.38999938964844,43.54999923706055
2002-06-03,17.683332443237305,53.9900016784668,22.3799991607666,42.88999938964844,40.38999938964844,43.5
2002-06-04,17.383333206176758,53.9900016784668,22.229999542236328,42.209999084472656,39.54999923706055,43.54999923706055
2002-06-05,17.350000381469727,53.9900016784668,22.239999771118164,42.709999084472656,39.11000061035156,43.57500076293945
2002-06-06,17.266666412353516,53.9900016784668,21.924999237060547,42.79999923706055,38.43999862670898,43.400001525878906
2002-06-07,17.350000381469727,51.88999938964844,21.950000762939453,40.59999847412109,38.43999862670898,43.275001525878906
2002-06-10,17.133333206176758,51.88999938964844,22.32999992370605,40.59999847412109,38.4900016784668,43.5
2002-06-11,17.08333396911621,52.40999984741211,21.5,40.59999847412109,38.59000015258789,43.59999847412109
2002-06-12,17.1200008392334,51.29999923706055,21.38999938964844,40.59999847412109,37.93999862670898,43.505001068115234
2002-06-13,17.233333587646484,51.54999923706055,21.450000762939453,40.59999847412109,37.400001525878906,43.525001525878906
2002-06-14,16.933332443237305,49.93999862670898,21.38500022888184,40.09999847412109,36.09999847412109,42.71500015258789
2002-06-17,17.3799991607666,51.88999938964844,21.88999938964844,41.79999923706055,37.0099983215332,42.92499923706055
2002-06-18,17.43000030517578,51.43999862670898,22.09000015258789,41.400001525878906,37.0099983215332,42.810001373291016
2002-06-19,17.183332443237305,50.93999862670898,22.01000022888184,40.560001373291016,36.04999923706055,42.875
2002-06-20,17.299999237060547,50.93999862670898,21.665000915527344,39.18999862670898,35.59000015258789,43.03499984741211
2002-06-21,17.163333892822266,50.119998931884766,21.18000030517578,39.18999862670898,35.59000015258789,43.41999816894531
2002-06-24,17.25,49.75,21.114999771118164,38.68999862670898,34.900001525878906,43.2599983215332
2002-06-25,17.299999237060547,50.29999923706055,20.915000915527344,37.70000076293945,35.20000076293945,43.5
2002-06-26,17.350000381469727,49.0,21.184999465942383,37.70000076293945,33.54999923706055,43.34999847412109
2002-06-27,17.49333381652832,49.7599983215332,21.78499984741211,38.45000076293945,34.58000183105469,43.52000045776367
2002-06-28,17.816667556762695,51.02999877929688,21.875,38.650001525878906,35.59000015258789,43.59999847412109
2002-07-01,17.816667556762695,51.02999877929688,20.940000534057617,38.650001525878906,36.04999923706055,43.31999969482422
2002-07-02,17.483333587646484,51.02999877929688,20.350000381469727,38.650001525878906,34.349998474121094,42.875
2002-07-03,17.33333396911621,48.2599983215332,20.170000076293945,37.150001525878906,34.29999923706055,42.29999923706055
2002-07-05,17.83333396911621,50.5,20.950000762939453,39.43999862670898,35.7599983215332,42.47499847412109
2002-07-08,17.75,50.5,20.940000534057617,38.150001525878906,36.4900016784668,42.22499847412109
2002-07-09,17.75,50.59999847412109,20.274999618530277,38.13999938964844,36.09999847412109,41.80500030517578
2002-07-10,17.013334274291992,48.290000915527344,19.299999237060547,36.93999862670898,35.790000915527344,41.275001525878906
2002-07-11,16.613332748413086,47.54999923706055,19.63500022888184,37.59999847412109,35.7400016784668,40.525001525878906
2002-07-12,16.33333396911621,47.38999938964844,19.625,38.150001525878906,36.0099983215332,40.375
2002-07-15,15.783333778381348,46.54999923706055,19.299999237060547,37.400001525878906,34.4900016784668,40.06999969482422
2002-07-16,15.866666793823242,46.36000061035156,19.350000381469727,38.0,35.63999938964844,40.09999847412109
2002-07-17,15.899999618530272,46.900001525878906,19.280000686645508,38.209999084472656,35.900001525878906,40.150001525878906
2002-07-18,16.079999923706055,46.900001525878906,19.11000061035156,38.209999084472656,35.900001525878906,39.10499954223633
2002-07-19,14.81999969482422,44.59999847412109,18.024999618530277,37.2599983215332,35.900001525878906,38.39500045776367
2002-07-22,14.036666870117188,43.2400016784668,17.485000610351562,35.59000015258789,33.209999084472656,37.79999923706055
2002-07-23,14.06333351135254,43.2400016784668,17.290000915527344,34.7400016784668,31.13999938964844,36.47499847412109
2002-07-24,14.06333351135254,40.810001373291016,18.299999237060547,34.95000076293945,31.13999938964844,36.70000076293945
2002-07-25,14.766666412353516,40.810001373291016,18.86000061035156,33.209999084472656,32.75,37.67499923706055
2002-07-26,14.979999542236328,40.810001373291016,19.229999542236328,32.900001525878906,32.290000915527344,39.0
2002-07-29,15.59666633605957,45.70000076293945,19.850000381469727,34.849998474121094,33.70000076293945,40.72499847412109
2002-07-30,15.533333778381348,45.34999847412109,20.274999618530277,35.189998626708984,33.47999954223633,41.34999847412109
2002-07-31,15.81666660308838,45.34999847412109,20.51000022888184,34.560001373291016,33.81999969482422,41.54499816894531
2002-08-01,15.24666690826416,44.88999938964844,20.399999618530277,34.560001373291016,33.81999969482422,40.970001220703125
2002-08-02,15.100000381469728,43.79999923706055,20.114999771118164,32.650001525878906,32.95000076293945,40.06999969482422
2002-08-05,14.646666526794434,43.79999923706055,19.5,32.650001525878906,31.940000534057617,39.380001068115234
2002-08-06,15.18000030517578,43.75,19.86000061035156,32.70000076293945,32.540000915527344,39.47999954223633
2002-08-07,15.103333473205566,43.75,20.040000915527344,32.90999984741211,31.899999618530277,40.29999923706055
2002-08-08,15.529999732971191,45.2400016784668,21.040000915527344,33.09000015258789,32.86000061035156,40.310001373291016
2002-08-09,16.003334045410156,45.2400016784668,21.065000534057617,34.209999084472656,32.86000061035156,39.80500030517578
2002-08-12,15.99666690826416,45.59999847412109,21.065000534057617,34.0,33.099998474121094,40.27000045776367
2002-08-13,15.829999923706056,44.86000061035156,20.809999465942383,33.380001068115234,32.45000076293945,39.81999969482422
2002-08-14,16.16666603088379,46.650001525878906,21.25,35.20000076293945,34.099998474121094,40.11000061035156
2002-08-15,16.446666717529297,46.68999862670898,21.170000076293945,35.20000076293945,34.099998474121094,40.34999847412109
2002-08-16,16.363332748413086,46.59999847412109,21.059999465942383,36.290000915527344,34.689998626708984,40.79999923706055
2002-08-19,16.559999465942383,48.09000015258789,21.15999984741211,37.54999923706055,36.29999923706055,40.7400016784668
2002-08-20,16.213333129882812,47.20000076293945,21.01499938964844,36.70000076293945,35.0099983215332,40.57500076293945
2002-08-21,16.329999923706055,47.97999954223633,21.1299991607666,37.79999923706055,36.04999923706055,40.775001525878906
2002-08-22,16.39666748046875,48.54999923706055,21.475000381469727,38.25,36.060001373291016,40.89500045776367
2002-08-23,16.280000686645508,47.04999923706055,21.350000381469727,36.70000076293945,34.79999923706055,40.875
2002-08-26,16.280000686645508,47.9900016784668,21.299999237060547,37.18999862670898,35.7599983215332,41.15999984741211
2002-08-27,16.516666412353516,47.5099983215332,20.825000762939453,35.810001373291016,35.209999084472656,41.34999847412109
2002-08-28,16.09666633605957,47.11000061035156,20.559999465942383,35.810001373291016,34.599998474121094,41.69499969482422
2002-08-29,15.916666984558104,46.7400016784668,20.600000381469727,35.38999938964844,34.9900016784668,41.5
2002-08-30,15.916666984558104,46.459999084472656,20.36000061035156,34.40999984741211,34.0099983215332,41.69499969482422
2002-09-03,15.41333293914795,44.209999084472656,19.75,33.38999938964844,33.0,41.2599983215332
2002-09-04,15.210000038146973,45.040000915527344,19.96500015258789,33.689998626708984,33.09000015258789,41.3650016784668
2002-09-05,15.283333778381348,44.09999847412109,20.13500022888184,32.45000076293945,32.099998474121094,41.22499847412109
2002-09-06,15.68000030517578,45.09000015258789,20.170000076293945,33.84000015258789,33.13999938964844,41.23500061035156
2002-09-09,15.513333320617676,45.68999862670898,20.375,33.400001525878906,32.40999984741211,41.30500030517578
2002-09-10,15.729999542236328,45.04999923706055,20.40999984741211,34.11000061035156,33.04999923706055,41.23500061035156
2002-09-11,15.84666633605957,45.09999847412109,20.600000381469727,35.380001068115234,33.04999923706055,41.29999923706055
2002-09-12,15.416666984558104,44.38999938964844,20.15999984741211,33.40999984741211,32.7599983215332,41.0
2002-09-13,15.546667098999023,44.2400016784668,20.11000061035156,33.290000915527344,32.9900016784668,40.57500076293945
2002-09-16,15.56666660308838,43.709999084472656,20.225000381469727,32.5,32.45000076293945,40.525001525878906
2002-09-17,15.079999923706056,44.040000915527344,19.684999465942383,32.209999084472656,32.189998626708984,40.130001068115234
2002-09-18,14.866666793823242,44.040000915527344,20.030000686645508,31.709999084472656,32.189998626708984,40.125
2002-09-19,14.883333206176758,41.70000076293945,19.43000030517578,31.049999237060547,31.450000762939453,39.82500076293945
2002-09-20,14.84666633605957,41.34000015258789,19.434999465942383,30.940000534057617,31.540000915527344,40.0
2002-09-23,14.633333206176758,40.09999847412109,19.18000030517578,29.5,30.350000381469727,39.8849983215332
2002-09-24,14.416666984558104,40.20000076293945,19.104999542236328,29.5,29.88999938964844,39.44499969482422
2002-09-25,14.630000114440918,40.59000015258789,19.7450008392334,30.489999771118164,30.290000915527344,39.345001220703125
2002-09-26,15.013333320617676,41.25,20.11000061035156,30.01000022888184,30.170000076293945,39.80500030517578
2002-09-27,14.873332977294922,40.209999084472656,19.63999938964844,30.0,29.700000762939453,39.525001525878906
2002-09-30,14.74666690826416,39.25,19.51499938964844,28.739999771118164,29.190000534057617,39.07500076293945
2002-10-01,15.24666690826416,42.0,19.934999465942383,29.84000015258789,30.399999618530277,38.96500015258789
2002-10-02,14.970000267028809,40.150001525878906,20.280000686645508,28.850000381469727,29.700000762939453,38.525001525878906
2002-10-03,15.113333702087402,40.310001373291016,20.149999618530277,29.190000534057617,30.989999771118164,38.70000076293945
2002-10-04,14.91333293914795,38.2400016784668,19.774999618530277,27.950000762939453,30.799999237060547,37.869998931884766
2002-10-07,14.716666221618652,38.2400016784668,19.299999237060547,27.690000534057617,30.540000915527344,36.75
2002-10-08,14.579999923706056,38.4900016784668,19.959999084472656,27.739999771118164,30.440000534057617,36.29999923706055
2002-10-09,14.083333015441896,36.5099983215332,19.63999938964844,26.75,29.61000061035156,35.439998626708984
2002-10-10,14.68000030517578,39.040000915527344,19.905000686645508,28.790000915527344,31.63999938964844,36.29999923706055
2002-10-11,14.93333339691162,40.59000015258789,20.03499984741211,29.799999237060547,32.790000915527344,37.09999847412109
2002-10-14,14.979999542236328,40.43999862670898,20.59499931335449,29.649999618530277,31.61000061035156,36.6349983215332
2002-10-15,15.449999809265137,43.59000015258789,20.895000457763672,32.20000076293945,33.70000076293945,37.34999847412109
2002-10-16,15.119999885559082,42.2599983215332,20.86000061035156,30.01000022888184,32.459999084472656,37.150001525878906
2002-10-17,15.699999809265137,44.18999862670898,21.34499931335449,31.959999084472656,34.09000015258789,37.5
2002-10-18,15.446666717529297,43.90999984741211,21.31999969482422,32.2400016784668,33.939998626708984,37.625
2002-10-21,15.470000267028809,43.459999084472656,21.26000022888184,32.959999084472656,34.15999984741211,37.45000076293945
2002-10-22,14.869999885559082,43.709999084472656,20.95499992370605,32.15999984741211,34.40999984741211,36.709999084472656
2002-10-23,15.113333702087402,44.040000915527344,20.725000381469727,32.4900016784668,34.34000015258789,36.72499847412109
2002-10-24,14.803333282470703,42.79999923706055,20.32999992370605,33.84000015258789,35.59000015258789,37.17499923706055
2002-10-25,15.013333320617676,44.4900016784668,20.96500015258789,33.36000061035156,35.540000915527344,37.73500061035156
2002-10-28,14.670000076293944,43.75,20.75,34.310001373291016,35.84000015258789,37.47499847412109
2002-10-29,14.270000457763672,43.75,20.46500015258789,33.2400016784668,35.540000915527344,37.25
2002-10-30,14.880000114440918,44.290000915527344,20.420000076293945,34.34000015258789,35.709999084472656,37.23500061035156
2002-10-31,14.670000076293944,43.5099983215332,20.63500022888184,34.84000015258789,35.7400016784668,37.494998931884766
2002-11-01,14.993332862854004,44.22999954223633,20.565000534057617,35.29999923706055,36.09999847412109,37.71500015258789
2002-11-04,14.736666679382324,45.290000915527344,20.55500030517578,37.040000915527344,37.040000915527344,38.29999923706055
2002-11-05,15.079999923706056,45.540000915527344,20.975000381469727,36.540000915527344,37.79999923706055,38.31999969482422
2002-11-06,14.979999542236328,45.290000915527344,21.40999984741211,37.18999862670898,36.86000061035156,38.72499847412109
2002-11-07,14.636666297912598,43.65999984741211,21.26499938964844,36.0,36.93999862670898,38.54499816894531
2002-11-08,14.869999885559082,43.709999084472656,21.045000076293945,35.790000915527344,36.7599983215332,38.220001220703125
2002-11-11,14.966666221618652,43.0099983215332,20.770000457763672,35.790000915527344,36.7599983215332,37.97499847412109
2002-11-12,14.880000114440918,43.68999862670898,20.84000015258789,35.349998474121094,37.290000915527344,38.22499847412109
2002-11-13,14.43666648864746,43.34000015258789,20.440000534057617,35.540000915527344,36.18999862670898,37.8650016784668
2002-11-14,14.960000038146973,44.34999847412109,20.950000762939453,36.93999862670898,37.20000076293945,38.63999938964844
2002-11-15,14.963333129882812,44.34999847412109,21.149999618530277,36.400001525878906,37.68999862670898,38.66999816894531
2002-11-18,15.06666660308838,44.20000076293945,21.149999618530277,36.400001525878906,37.93999862670898,38.35499954223633
2002-11-19,15.113333702087402,44.150001525878906,21.059999465942383,36.18999862670898,37.20000076293945,38.5
2002-11-20,15.24666690826416,45.43999862670898,21.184999465942383,37.40999984741211,38.060001373291016,38.619998931884766
2002-11-21,15.279999732971191,46.43999862670898,21.25,39.540000915527344,39.63999938964844,38.775001525878906
2002-11-22,15.033333778381348,46.29999923706055,21.354999542236328,39.45000076293945,39.63999938964844,38.959999084472656
2002-11-25,15.113333702087402,46.650001525878906,21.174999237060547,40.13999938964844,39.790000915527344,39.005001068115234
2002-11-26,14.616666793823242,44.709999084472656,20.69499969482422,38.810001373291016,38.459999084472656,38.94499969482422
2002-11-27,15.133333206176758,46.38999938964844,21.049999237060547,40.38999938964844,39.34000015258789,39.25
2002-11-29,15.08666706085205,46.2599983215332,20.9950008392334,40.38999938964844,39.380001068115234,39.310001373291016
2002-12-02,15.09666633605957,46.150001525878906,20.790000915527344,40.63999938964844,39.7400016784668,39.400001525878906
2002-12-03,15.25333309173584,45.5,20.700000762939453,39.68999862670898,39.43999862670898,39.5
2002-12-04,15.25333309173584,45.4900016784668,20.625,38.310001373291016,39.040000915527344,39.150001525878906
2002-12-05,15.146666526794434,45.4900016784668,20.45499992370605,37.70000076293945,38.630001068115234,39.17499923706055
2002-12-06,15.363333702087402,44.709999084472656,20.59499931335449,37.79999923706055,37.5099983215332,39.220001220703125
2002-12-09,15.113333702087402,43.869998931884766,20.68000030517578,36.790000915527344,37.5,39.31999969482422
